objective,l,std(y),"corr(y,c)",Gini(k),Bottom 40%,Top 20%,Top 1%,"Time, sec.",R2,K_mean,K_std
lifetime_reward,1,0.0779262416012784,0.9831453431658157,0.02281983662185283,0.3847539843283125,0.21180411672667193,0.011117923495548495,126.77595806121826,0.9999859249674556,5.140623730232424,0.20879704745379174
lifetime_reward,5,0.4179624834791813,0.9594233896741781,0.15116711876305144,0.3012144526659146,0.28578843719777086,0.0190873444393833,136.50268125534058,0.996540468944467,24.31408053510983,1.2122068554472685
lifetime_reward,10,0.9058091511749281,0.9754263629093842,0.15769496106274294,0.29802253645510085,0.2905120407711811,0.02116888817287822,139.20652890205383,0.99717461195943,52.56963798102479,2.610639132853779
lifetime_reward,50,4.916511763091999,0.9676260389107966,0.34002780051366943,0.20899049496669572,0.44614576871698025,0.04050700280686084,156.49147176742554,0.9977434586644202,274.71232317687367,18.1574393774048
lifetime_reward,100,7.14244096118679,0.8743041095021366,0.3749092520946049,0.17860079929389794,0.4581708372638006,0.03516687823751199,189.3193919658661,0.9909821022826291,525.6483932626776,27.66453882966217
lifetime_reward,500,44.254204188472826,0.7397149499228229,0.273485419514897,0.23871859261273418,0.38303227499632725,0.036849483463383334,997.5084929466248,0.9724529114796335,2560.137298013323,162.97435065845863
lifetime_reward,1000,69.16333357500375,0.49928904829015436,0.33456420197629977,0.20579766988944964,0.4342583647907056,0.03662059572281588,2725.3238241672516,0.9359223441787522,5937.872761011865,337.504050343054
euler,1,0.09008106440482665,0.9589033672127036,0.03140655928507208,0.3790128956581348,0.21623930024648588,0.011536714278393354,19.133355140686035,0.9999955672468529,5.642648808471054,0.3153867261140473
euler,5,0.8370467566390646,0.5240333479739206,0.06045738319597249,0.35841287635107083,0.23040028675140806,0.01262726616967965,14.61414384841919,0.9999989774993098,253.5686537073339,8.179898635394506
euler,10,1.8728470472710916,0.33056834552756437,0.06465072588700349,0.35604814934206713,0.232640453407419,0.013315749244012848,14.586455821990967,0.9999967552316193,494.6155691735339,19.45168433599138
euler,50,6.295930415254415,0.7561180436262449,0.07996228206989597,0.34669174855261753,0.24225557174832713,0.01475989312761012,19.698140859603882,0.9913384900030634,297.2755780485263,32.90507539322496
euler,100,7.369359632150878,0.8978568973251321,0.07054193640198303,0.35268961418010664,0.23721487798027566,0.013982530726065886,25.576131105422974,0.9809708694791972,204.08128814525233,20.160674621988406
euler,500,88.04577264132989,-0.18807308248659382,0.08585356865536409,0.3422315293443418,0.24511047809335382,0.014780998185088162,108.0595338344574,0.998480891492829,17913.049646589636,1148.5567126116239
euler,1000,127.90276778985692,0.6792217749912454,0.0722605465893067,0.3514239840715437,0.23782628760137575,0.013995188163098643,280.04230880737305,0.9998157421877227,38128.70574192853,1140.3078648150888
bellman,1,0.011325844145122704,0.9998575285685776,0.031041084091099957,0.3791534292614821,0.2161841046722881,0.011611266603211427,20.1216139793396,0.9999721578481656,0.016911647618544877,0.0009316462889126805
bellman,5,0.26604488842802326,0.9845260496873127,0.1641195043765784,0.2906974788444754,0.28929311309291883,0.020743544157045872,16.11816692352295,0.9866049928078232,3.3379186810990142,0.2981665962452411
bellman,10,0.5868116124237372,0.9656837848315325,0.1516995767485383,0.3003465688253625,0.2840753227459989,0.0196363838341169,17.213603019714355,0.9749080314027515,12.889114514687371,0.8825470429302489
bellman,50,3.6178606448036312,0.9637295892999466,0.14494727299291332,0.30525121873210426,0.2813446282783038,0.01985388149484905,21.772043228149414,0.9862772643668302,77.58524257012307,7.168484176243947
bellman,100,0.3513772474235177,0.9999931830953166,0.11371544548235302,0.3241908798930422,0.26108614141964887,0.016739041487438672,30.2066068649292,0.9342688270643336,0.1006601491714028,0.004849709908216144
bellman,500,60.44130673467563,0.6005279267019584,0.38047815945159247,0.2002101330283275,0.46512633556529054,0.19699404083274255,101.82422089576721,0.9651153809440176,1483.2531017634562,308.22763093016965
bellman,1000,62.17845306030857,0.8437824859199692,0.12200109904896661,0.31909863702574603,0.2664629427284138,0.017457182061525613,273.2860038280487,0.9647126551234342,1524.3339971476894,169.46075083641122
