l,std(y),"corr(y,c)",Gini(k),Bottom 40%,Top 20%,Top 1%,"Time, sec.",R2,K_mean,K_std
1,0.11551282951770549,0.9625111091854915,0.1419104015760697,0.30878882023126614,0.28275725524294953,0.018126509864058768,36.15248990058899,0.9996904972374316,1.0245940737759731,0.26622615801085026
5,0.5668002481072377,0.7746772654790534,0.11959632777539753,0.3174418458209191,0.25984314956707816,0.015389731941643963,39.39923620223999,0.9993893052698639,41.80797281022701,3.20841535147118
10,0.7643399764319954,0.8313913817339216,0.07825863738827632,0.34691253066670646,0.2406164780046506,0.013649178945367324,41.68575191497803,0.9827662493556635,63.02413888718531,2.7629587151645176
50,6.411868499429746,0.6561550858251787,0.10408907202362028,0.32983630239256,0.2548215080193052,0.015242959214681414,54.35661816596985,0.9954654301781869,566.44499665972,40.988605744439205
100,8.51848219344996,0.3861083897651347,0.08971252787996575,0.33839798411885436,0.24537383513477912,0.013956844892575322,68.8175790309906,0.9824216120390904,1192.809754200571,64.69474801786411
500,42.53371812424586,0.5002310097171359,0.15159934921471518,0.2980754635400076,0.2815470755146293,0.017853360743270635,211.033597946167,0.9637396797122533,3296.721762267119,250.53186881276463
1000,84.91298940675625,0.7328460258127035,0.10211985858815198,0.331249600769948,0.25423120461354576,0.015210647692764942,525.929413318634,0.9832528809545598,4380.424289187133,387.2463255063604
