l,std(y),"corr(y,c)",Gini(k),Bottom 40%,Top 20%,Top 1%,"Time, sec.",R2,K_mean,K_std
1,0.004224505722815766,0.9999933979524644,0.024587724581942583,0.38346290353440465,0.2130216616627496,0.011157903252501116,34.54637289047241,0.9997366418764876,0.0015788082828545697,6.856148645528505e-05
5,0.4783120288299835,0.9999898766164563,6.450751266484644e-07,0.39999961143360996,0.2000001323738627,0.010000006688198863,36.891470193862915,0.1330294258668534,137.03755268794617,0.001981015698364264
10,0.9817945721460999,0.9999999999973702,1.1570203906074994e-08,0.39999999167627204,0.20000000554725758,0.010000000345638197,39.079227924346924,0.0014640326074669696,274.0752792199166,1.6627640466348946e-06
50,5.210100067977657,0.9999999203441072,8.74441941078885e-08,0.3999999461279473,0.20000002076115947,0.010000001103894212,50.849637031555176,0.014297913222234282,1370.3762921434873,0.0015270343840097923
100,8.645996073812645,0.9999997562852666,2.3479494770661802e-07,0.3999998576913207,0.2000000502283523,0.0100000025766852,64.08761811256409,0.3466176168438643,2740.7521805870506,0.006859622323025562
500,8.89034940473068,0.9978332877479401,0.08652210947090277,0.3416667829594036,0.2456892037208984,0.01452169065630623,202.95637488365173,0.927410418857737,22.303740871403612,2.109745808568049
1000,8.187671147393978,0.9998855968798928,0.10160268845029385,0.33163947784142367,0.2543924774551575,0.014930861558258937,530.933984041214,0.9999999591625415,14.27577330552468,0.5323229919696186
