run_id,timestamp,git_hash,objective,network_size,epoch,loss,euler_fb_mean,euler_fb_finite_ratio,violation_count,warning_count,exception_flag,exception_type,exception_message,lifetime_reward_mean
20260105_131431,2026-01-05T13:29:52.971869,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,0,4.0620503425598145,0.13847707127693865,1.0,0,0,0,,,-0.16328317857431113
20260105_131431,2026-01-05T13:29:53.425268,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,99,0.49766844511032104,0.09127844816383003,1.0,0,0,0,,,-0.4049245113503497
20260105_131431,2026-01-05T13:29:53.857527,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,199,0.19615815579891205,0.08435616588969425,1.0,0,0,0,,,-0.520146071636586
20260105_131431,2026-01-05T13:29:54.288965,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,299,0.12160789966583252,0.08066742330545822,1.0,0,0,0,,,-0.5734578255461811
20260105_131431,2026-01-05T13:29:54.713774,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,399,0.08758869767189026,0.07761970321524131,1.0,0,0,0,,,-0.5968982493210567
20260105_131431,2026-01-05T13:29:55.154595,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,499,0.1021331325173378,0.07496845070600103,1.0,0,0,0,,,-0.6049064284985
20260105_131431,2026-01-05T13:29:55.606628,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,599,0.06424431502819061,0.0725529302781797,1.0,0,0,0,,,-0.6039340139040992
20260105_131431,2026-01-05T13:29:56.037282,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,699,0.07325033843517303,0.07018002587014052,1.0,0,0,0,,,-0.5930257750314102
20260105_131431,2026-01-05T13:29:56.463597,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,799,0.055334437638521194,0.06782305385997461,1.0,0,0,0,,,-0.574429340270312
20260105_131431,2026-01-05T13:29:56.890817,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,899,0.04982797056436539,0.0663858003909263,1.0,0,0,0,,,-0.5467807113082221
20260105_131431,2026-01-05T13:29:57.331069,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,999,0.03879179060459137,0.06607169518232694,1.0,0,0,0,,,-0.5116049852733588
20260105_131431,2026-01-05T13:29:57.761313,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1099,0.0340457558631897,0.06541726329778612,1.0,0,0,0,,,-0.47060727638339084
20260105_131431,2026-01-05T13:29:58.187987,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1199,0.03760070353746414,0.06453636536250996,1.0,0,0,0,,,-0.4255098393130139
20260105_131431,2026-01-05T13:29:58.618748,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1299,0.036846064031124115,0.06391235583672823,1.0,0,0,0,,,-0.377274716955274
20260105_131431,2026-01-05T13:29:59.060330,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1399,0.03037288598716259,0.06339004982321057,1.0,0,0,0,,,-0.3297808871954312
20260105_131431,2026-01-05T13:29:59.514268,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1499,0.022167764604091644,0.06283072117701521,1.0,0,0,0,,,-0.29495158994193904
20260105_131431,2026-01-05T13:29:59.947866,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1599,0.018842771649360657,0.06202953982308827,1.0,0,0,0,,,-0.26196572028688325
20260105_131431,2026-01-05T13:30:00.399882,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1699,0.024076491594314575,0.061250290031384796,1.0,0,0,0,,,-0.23154910323314365
20260105_131431,2026-01-05T13:30:00.837916,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1799,0.024197444319725037,0.06036769211801584,1.0,0,0,0,,,-0.1967110090097246
20260105_131431,2026-01-05T13:30:01.269467,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1899,0.024600617587566376,0.05974871986563812,1.0,0,0,0,,,-0.1578955892312509
20260105_131431,2026-01-05T13:30:01.695399,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1999,0.0215804111212492,0.0590716869930111,1.0,0,0,0,,,-0.1052749304457716
20260105_131431,2026-01-05T13:30:02.118371,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2099,0.02308802306652069,0.058529360012544204,1.0,0,0,0,,,-0.04606887567164466
20260105_131431,2026-01-05T13:30:02.561075,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2199,0.018144607543945312,0.057930500837064754,1.0,0,0,0,,,0.0047602109624353284
