run_id,timestamp,git_hash,objective,network_size,epoch,loss,euler_fb_mean,euler_fb_finite_ratio,violation_count,warning_count,exception_flag,exception_type,exception_message,lifetime_reward_mean
20260105_203028,2026-01-05T20:30:28.803935,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,0,17.71412467956543,0.10296142822826368,1.0,0,0,0,,,-1.4633075409654643
20260105_203028,2026-01-05T20:30:29.274818,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,99,15.0045166015625,0.09982401674220455,1.0,0,0,0,,,-1.4872618684292562
20260105_203028,2026-01-05T20:30:29.749641,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,199,64.47151947021484,0.09962764678923122,1.0,0,0,0,,,-1.4894601878215947
20260105_203028,2026-01-05T20:30:30.241074,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,299,23.318424224853516,0.10143422834975353,1.0,0,0,0,,,-1.4703045279433176
20260105_203028,2026-01-05T20:30:30.794610,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,399,11.437097549438477,0.09247504344701156,1.0,0,0,0,,,-1.6515359459479146
20260105_203028,2026-01-05T20:30:31.314286,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,499,27.623851776123047,0.09230870691088057,1.0,0,0,0,,,-1.656426575508767
20260105_203028,2026-01-05T20:30:31.834055,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,599,16.928611755371094,0.10522035883423086,1.0,0,0,0,,,-1.4802648369377924
20260105_203028,2026-01-05T20:30:32.345706,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,699,34.201446533203125,0.11975482074733008,1.0,0,0,0,,,-1.280289380902698
20260105_203028,2026-01-05T20:30:32.858455,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,799,45.16669464111328,0.12036040732735273,1.0,0,0,0,,,-1.2731565691834694
20260105_203028,2026-01-05T20:30:33.378674,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,899,19.89051055908203,0.12036798841661948,1.0,0,0,0,,,-1.27308581800752
20260105_203028,2026-01-05T20:30:33.897886,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,999,10.097107887268066,0.12036014672099554,1.0,0,0,0,,,-1.2731506808526085
20260105_203028,2026-01-05T20:30:34.402754,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1099,18.250032424926758,0.12036096509702475,1.0,0,0,0,,,-1.2731434263315433
20260105_203028,2026-01-05T20:30:34.934041,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1199,44.421810150146484,0.12033879759117554,1.0,0,0,0,,,-1.2733553955847243
20260105_203028,2026-01-05T20:30:35.420709,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1299,27.253320693969727,0.12033521424094942,1.0,0,0,0,,,-1.2733880969539522
20260105_203028,2026-01-05T20:30:35.919752,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1399,80.8179931640625,0.12033521720713906,1.0,0,0,0,,,-1.2733872417129042
20260105_203028,2026-01-05T20:30:36.423010,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1499,7.268870830535889,0.1190768133734673,1.0,0,0,0,,,-1.2857423109586277
20260105_203028,2026-01-05T20:30:36.929884,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1599,5.486215114593506,0.11905298519955977,1.0,0,0,0,,,-1.2859768104358489
20260105_203028,2026-01-05T20:30:37.448185,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1699,9.046971321105957,0.11905289518923383,1.0,0,0,0,,,-1.2859764712875383
20260105_203028,2026-01-05T20:30:37.927431,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1799,27.710247039794922,0.11858654792340531,1.0,0,0,0,,,-1.2903790266575714
20260105_203028,2026-01-05T20:30:38.416742,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1899,23.63658905029297,0.11693911418642529,1.0,0,0,0,,,-1.306614844760796
20260105_203028,2026-01-05T20:30:39.083099,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1999,11.463297843933105,0.11644794269170233,1.0,0,0,0,,,-1.311382977308916
20260105_203028,2026-01-05T20:30:39.598412,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2099,51.587791442871094,0.1138731963284954,1.0,0,0,0,,,-1.3350448647378106
20260105_203028,2026-01-05T20:30:40.132783,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2199,25.925338745117188,0.11443285371595266,1.0,0,0,0,,,-1.3298196877279571
20260105_203028,2026-01-05T20:30:40.659188,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2299,4.64247989654541,0.1144407817069441,1.0,0,0,0,,,-1.3297398923615547
20260105_203028,2026-01-05T20:30:41.177141,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2399,8.754234313964844,0.11444085776049179,1.0,0,0,0,,,-1.32973743540684
20260105_203028,2026-01-05T20:30:41.680889,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2499,19.28472900390625,0.1144408491446302,1.0,0,0,0,,,-1.3297357856673617
20260105_203028,2026-01-05T20:30:42.211970,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2599,17.31830596923828,0.11388165637134079,1.0,0,0,0,,,-1.3355485965155334
20260105_203028,2026-01-05T20:30:42.740949,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2699,27.82399559020996,0.1138801742229407,1.0,0,0,0,,,-1.3355621150850325
20260105_203028,2026-01-05T20:30:43.281263,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2799,41.758056640625,0.11389159546761221,1.0,0,0,0,,,-1.335423154801211
20260105_203028,2026-01-05T20:30:43.791417,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2899,10.674074172973633,0.1139966581324552,1.0,0,0,0,,,-1.334184501313175
20260105_203028,2026-01-05T20:30:44.296888,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,2999,24.37976837158203,0.11402100545510621,1.0,0,0,0,,,-1.3338839984247182
20260105_203028,2026-01-05T20:30:44.869436,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3099,34.54474639892578,0.11401827750691154,1.0,0,0,0,,,-1.3339131090016556
20260105_203028,2026-01-05T20:30:45.669173,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3199,9.965595245361328,0.11401845142903767,1.0,0,0,0,,,-1.33390924774335
20260105_203028,2026-01-05T20:30:46.230639,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3299,19.345972061157227,0.11401764584246848,1.0,0,0,0,,,-1.3339148737655935
20260105_203028,2026-01-05T20:30:46.765896,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3399,15.204414367675781,0.11923063828369777,1.0,0,0,0,,,-1.282748636715662
20260105_203028,2026-01-05T20:30:47.427839,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3499,28.299617767333984,0.11924649648055492,1.0,0,0,0,,,-1.2825939049669348
20260105_203028,2026-01-05T20:30:47.934184,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3599,23.88907814025879,0.11928935774387356,1.0,0,0,0,,,-1.2821338344828281
20260105_203028,2026-01-05T20:30:48.429326,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3699,7.288509845733643,0.1472744375613911,1.0,0,0,0,,,-1.083796069014307
20260105_203028,2026-01-05T20:30:48.948209,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3799,24.316062927246094,0.15340191131715983,1.0,0,0,0,,,-1.0531057323401793
20260105_203028,2026-01-05T20:30:49.461522,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,3899,15.024894714355469,0.16398517580495536,1.0,0,0,0,,,-1.0044226781638939
