run_id,timestamp,git_hash,objective,network_size,epoch,loss,euler_fb_mean,euler_fb_finite_ratio,violation_count,warning_count,exception_flag,exception_type,exception_message,lifetime_reward_mean
20260124_084550,2026-01-24T08:45:51.261579,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,0,2.438551902770996,0.44053138866758673,1.0,0,0,0,,,-2.0810255581203196
20260124_084550,2026-01-24T08:45:59.865726,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,99,0.5912835597991943,0.3008068338334124,1.0,0,0,0,,,-0.25735646651486843
20260124_084550,2026-01-24T08:46:01.807692,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,199,-0.3825068473815918,0.20028482348956458,1.0,0,0,0,,,0.07737254788229245
20260124_084550,2026-01-24T08:46:03.789714,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,299,0.14750736951828003,0.14111764361721726,1.0,0,0,0,,,0.19756212746788282
20260124_084550,2026-01-24T08:46:05.768283,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,399,-0.1672479808330536,0.1358826461481658,1.0,0,0,0,,,0.288523057540408
20260124_084550,2026-01-24T08:46:07.919211,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,499,-0.24211353063583374,0.11857337053632364,1.0,0,0,0,,,0.3492275812347054
20260124_084550,2026-01-24T08:46:10.104279,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,599,-0.10161250829696655,0.09687481822060363,1.0,0,0,0,,,0.3722708203244972
20260124_084550,2026-01-24T08:46:12.061078,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,699,-0.5520578622817993,0.0854795526999078,1.0,0,0,0,,,0.3823922248538745
20260124_084550,2026-01-24T08:46:14.114271,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,799,-0.2187037467956543,0.07912618619284331,1.0,0,0,0,,,0.38947580999003834
20260124_084550,2026-01-24T08:46:16.105041,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,899,-0.5116075277328491,0.07320872938373213,1.0,0,0,0,,,0.39467820264035736
20260124_084550,2026-01-24T08:46:18.111724,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,999,-0.4449460506439209,0.07000263190609984,1.0,0,0,0,,,0.39847910662814434
20260124_084550,2026-01-24T08:46:20.130257,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,1099,-0.3725779056549072,0.06606260052252765,1.0,0,0,0,,,0.4013215237386745
20260124_084550,2026-01-24T08:46:22.092713,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,1199,-0.44108688831329346,0.0639643600161071,1.0,0,0,0,,,0.40358482061548057
20260124_084550,2026-01-24T08:46:24.034035,15cedc7a9730972b927f01fdf3bc98946ca1b50a,lifetime_reward,8x8,1299,-0.23047462105751038,0.06219244829462696,1.0,0,0,0,,,0.40543452855723494
