epoch,objective_train,test_euler_residual_mean,test_euler_residual_p50,test_euler_residual_p90,test_lifetime_reward_mean,aggregate_capital_mean,aggregate_capital_std,wall_time_sec,seed,net_size,objective_name,num_agents
1000,1.2079627513885498,0.31963670215250906,0.3147445350275009,0.41062095715805846,-3.7810291210609948,4.170449929345013,0.20861220170023295,2.201878786087036,42,64,bellman,5
1100,1.1964919567108154,0.32265878585909696,0.31526650067025486,0.4118310903232995,-4.007630754686032,4.125206854622533,0.19789274983999514,2.4205689430236816,42,64,bellman,5
1200,1.0528088808059692,0.32967810889947957,0.3210238824708027,0.429497399748972,-4.335527046777129,4.068770549147008,0.22527021976027162,2.642773151397705,42,64,bellman,5
1300,1.0573512315750122,0.30912863500897714,0.3016014164008487,0.40064208835898335,-3.002897698555263,4.327455434254014,0.2105363977268468,2.860395908355713,42,64,bellman,5
1400,0.996261715888977,0.3143347350992158,0.3076040391663688,0.40535449821217834,-3.4586444893993025,4.243000691669734,0.18147082460555866,3.077219009399414,42,64,bellman,5
1500,1.0065029859542847,0.32269825389861095,0.3138932855357419,0.42633303884208334,-3.913922583077255,4.164821956679253,0.22195170586471377,3.295928955078125,42,64,bellman,5
1600,0.9250001311302185,0.3191107822526039,0.3135022131423897,0.4170023389603595,-3.6544841566883455,4.207887657111151,0.19881298230544578,3.5158088207244873,42,64,bellman,5
1700,0.8181781768798828,0.32135568125512176,0.31528518195716027,0.41514023770101344,-3.8311777524874713,4.167790172475647,0.24298834398507282,3.736593008041382,42,64,bellman,5
1800,0.7939104437828064,0.3152052852304607,0.30644158677547484,0.4114459523729355,-3.4282936153832884,4.24732922113214,0.21169529872347814,3.9527688026428223,42,64,bellman,5
1900,0.8398934602737427,0.31849211653858905,0.31077843763401325,0.418542207235974,-3.5363948544221326,4.214007056045185,0.19649605977518522,4.170929908752441,42,64,bellman,5
2000,0.7547286748886108,0.3172470888337095,0.3110394929562552,0.40676239509659307,-3.579782368611825,4.201775792032748,0.20339586424689673,4.387609958648682,42,64,bellman,5
2100,0.6703125834465027,0.32456874233507443,0.3168850371524312,0.41991651925838064,-4.100314472751546,4.114512141634244,0.19381955376196733,4.605057954788208,42,64,bellman,5
2200,0.6561598777770996,0.3228568677963724,0.31488125423317115,0.42449151420537884,-3.921835719957847,4.164939074217199,0.21511123984713784,4.827461004257202,42,64,bellman,5
2300,0.6341233849525452,0.3215495552759338,0.3148792630622419,0.4160807552920978,-3.8328443285083664,4.165538076014444,0.2086493601199935,5.050204038619995,42,64,bellman,5
2400,0.5843086838722229,0.32445908842822524,0.31837597981741794,0.4214245362493196,-4.084341654380234,4.129155345509366,0.22825485224108774,5.290030002593994,42,64,bellman,5
2500,0.5612601041793823,0.3234006343247373,0.3174275744881647,0.41853644053876443,-3.9947653430260424,4.1408846163994095,0.20309503069434998,5.528726816177368,42,64,bellman,5
2600,0.4846900999546051,0.32582175003943786,0.31906016768834067,0.4227772429086562,-4.1861195699328855,4.114074101432869,0.21705578366539863,5.768872976303101,42,64,bellman,5
2700,0.554061770439148,0.3246485599225619,0.3161968969240705,0.42144357906577506,-4.052174315134864,4.131456464320644,0.2289539167077151,6.002292156219482,42,64,bellman,5
2800,0.5052536725997925,0.31707048431995477,0.3088176869456367,0.41513046551398186,-3.439241052824875,4.2381281894812,0.20022621923087247,6.246531009674072,42,64,bellman,5
2900,0.45358964800834656,0.3210911703768243,0.3133661872429019,0.42060223253522444,-3.7572777036970786,4.171650436795765,0.24040898014802092,6.46828293800354,42,64,bellman,5
3000,0.496456503868103,0.32285811850726,0.31769321098106773,0.419099919447603,-3.7989832175502847,4.15200669235765,0.17589664781275893,6.687382936477661,42,64,bellman,5
100,0.36936745047569275,0.012799739178050678,0.010622648025646997,0.02662411580566433,8.132024459740295,53.209445255016846,3.0946857349108186,0.16256308555603027,42,64,bellman,10
200,0.34105443954467773,0.013404297731911624,0.011079247766195233,0.027851480307700217,7.8020130484768755,52.14072085822017,2.72458985055216,0.40105700492858887,42,64,bellman,10
300,0.30681705474853516,0.012544797277759125,0.010194519830738213,0.02629012392391196,8.107306935821041,52.950042463707746,2.849272214125443,0.667975902557373,42,64,bellman,10
400,0.3065006732940674,0.012707273859729152,0.010495068365300675,0.026164410742888902,8.404293799744586,53.805522965388505,2.443979310217106,0.9301779270172119,42,64,bellman,10
500,0.2983609437942505,0.01233804028069508,0.010243023690216624,0.02556977504657384,8.226529894821633,53.60607786625074,2.891191812974906,1.1920371055603027,42,64,bellman,10
600,0.27526170015335083,0.012955236404677268,0.01054666423831313,0.027053564624240505,7.7563792465102,52.46844755273459,2.416432839170728,1.4291799068450928,42,64,bellman,10
700,0.27621036767959595,0.012783498271861319,0.010558862683378856,0.026578971685184905,7.927730932963467,52.46850191046266,2.9780889906829713,1.6682178974151611,42,64,bellman,10
800,0.2670157849788666,0.012461352215697802,0.01043775977298933,0.026064456853706987,8.343140914559763,53.54777740887359,2.790829794360233,1.906285047531128,42,64,bellman,10
900,0.23799996078014374,0.012558585930361937,0.010271211577971617,0.026699750351952323,8.313780378158784,53.25219541426688,3.313819257385043,2.145071029663086,42,64,bellman,10
1000,0.25716128945350647,0.01275459466883162,0.01087698169717366,0.026331377563495132,7.995361097117711,52.31680707532311,2.525255150384518,2.3845810890197754,42,64,bellman,10
1100,0.23295104503631592,0.012767889017244564,0.010618541375675028,0.02664369767803356,8.116914058204006,52.77844456023624,3.0885677305821115,2.6244399547576904,42,64,bellman,10
1200,0.2198658287525177,0.012890653054918138,0.010669884495887239,0.026407049222407834,8.059084250984707,52.83481399987506,2.4165704726133286,2.861578941345215,42,64,bellman,10
1300,0.2224487066268921,0.012774737780382527,0.010568252781680776,0.02687459871466429,7.740480655556608,51.68956789719289,2.0082118652464165,3.100113868713379,42,64,bellman,10
1400,0.23274096846580505,0.012545512842910344,0.010460662368440343,0.02578645912657254,8.052352573088697,52.89388555004906,2.527974462790598,3.3509938716888428,42,64,bellman,10
1500,0.22923582792282104,0.012896350705234092,0.010631370471912538,0.02648809268269028,8.070314277229535,52.818430685241836,2.504461956844832,3.6185760498046875,42,64,bellman,10
1600,0.20208346843719482,0.012863999079956208,0.010502272807381086,0.02690917085480402,8.021702085088364,52.96523403736318,2.9669087729546537,3.8704428672790527,42,64,bellman,10
1700,0.19781789183616638,0.012656476472824639,0.010487963275605194,0.026254763755075253,8.045640544227453,53.08248627208689,1.766310771060293,4.1123597621917725,42,64,bellman,10
1800,0.1966192126274109,0.012665052872650065,0.010442840217118055,0.026080332134914008,8.099248213915377,52.97175390851812,2.6246128687309143,4.355963706970215,42,64,bellman,10
1900,0.18160884082317352,0.013007030763662922,0.01078805251519166,0.02693206259289188,7.854842886617873,52.32783808958119,2.9142028742044377,4.597125053405762,42,64,bellman,10
2000,0.19563767313957214,0.012171074455772726,0.010166623344582182,0.02513836960159757,8.440897331636023,53.979592685542016,2.9910277587074945,4.835361003875732,42,64,bellman,10
2100,0.20712833106517792,0.01308926784104925,0.01089838366749013,0.027043531813042036,7.397755302317431,51.11056561089465,2.8486776226129833,5.077201843261719,42,64,bellman,10
2200,0.18472163379192352,0.013123416350548086,0.01092023721626334,0.02699912496596837,7.992464145182337,52.58621429704938,2.378341586419015,5.319139003753662,42,64,bellman,10
2300,0.19367967545986176,0.01294529234999795,0.010823133945028873,0.026509494571862486,7.837683118334936,51.869415596844405,2.2250962135493504,5.589481830596924,42,64,bellman,10
2400,0.1825203150510788,0.013014842599538754,0.010883088031783839,0.026856553554010665,8.062786214643452,52.74835582270293,1.9846429258951075,5.855238914489746,42,64,bellman,10
2500,0.17165614664554596,0.012731847179431544,0.010664847975106362,0.026233116546130236,8.348038603990718,53.43924796113106,2.675236739193051,6.117158889770508,42,64,bellman,10
2600,0.17874212563037872,0.013029705201246553,0.010870429697742268,0.02714652181015861,7.762500921301065,52.36099837347156,2.1338505936944507,6.368510961532593,42,64,bellman,10
2700,0.19643811881542206,0.012614675981602496,0.010575109919561676,0.025975712222437844,8.468311330504234,53.61042972113057,3.4547771979814685,6.60405707359314,42,64,bellman,10
2800,0.2039269655942917,0.012986461495962179,0.01092793750727078,0.026460184381205266,7.645085819000139,51.54374144552605,2.3509352566048762,6.842705011367798,42,64,bellman,10
2900,0.20216874778270721,0.013104478802018708,0.010944638860433176,0.02718846457908122,8.212477746703216,53.065488842521354,3.493305512878973,7.083648920059204,42,64,bellman,10
3000,0.23439627885818481,0.012985764154910217,0.01088485178035975,0.027234473439311773,8.34273226090798,53.08733871326232,3.012319194785748,7.320946931838989,42,64,bellman,10
100,1.4434773921966553,0.023605946815587146,0.021351656660327234,0.04570316186810825,7.041134284616104,201.72990817273583,11.520602570225186,0.19719815254211426,42,64,bellman,50
200,1.668522596359253,0.023804026657788212,0.02131996214992904,0.04657005425587139,6.981724653954172,201.1204153878479,10.563768599937301,0.5487790107727051,42,64,bellman,50
300,1.3681893348693848,0.023722227997382193,0.021402253043564634,0.045986762051108875,6.6437641152300255,198.6054791166832,7.6301155030605985,0.9214551448822021,42,64,bellman,50
400,1.363783597946167,0.023502153903445348,0.02130691112305161,0.04563252217404631,7.314042976982214,203.4553945552235,11.391414900473814,1.2572779655456543,42,64,bellman,50
500,1.335855484008789,0.023586114191425627,0.021141806090945736,0.04600427153414933,6.550457965781809,199.20632580600122,10.27354678442082,1.5841619968414307,42,64,bellman,50
600,1.1926995515823364,0.02454845179219785,0.022129915765014885,0.04743127470787477,6.469047764649682,195.96062048659718,8.848207381449175,1.9184730052947998,42,64,bellman,50
700,1.2581270933151245,0.023795400702824217,0.021396260874955997,0.04646402625394354,6.72945527987526,199.4956389194534,11.128286597635013,2.2689461708068848,42,64,bellman,50
800,1.1755627393722534,0.02399178172802697,0.02169434831425021,0.04644602201914981,6.571811418158302,198.28507836173537,7.440962773756969,2.6393930912017822,42,64,bellman,50
900,1.2718030214309692,0.02343914301491594,0.021134115112703244,0.04553591238931135,7.2448276794071464,203.29734795745335,10.668899276589947,3.020843982696533,42,64,bellman,50
1000,1.2419042587280273,0.02399172321417455,0.021718610770654012,0.04625255402664442,6.974389811547703,200.50881678511163,9.595217423979621,3.386660099029541,42,64,bellman,50
1100,1.0844061374664307,0.02321691240449419,0.02090956245486225,0.04514195841308522,6.945217991320519,202.19706360638818,9.871796025207585,3.7156829833984375,42,64,bellman,50
1200,1.1165287494659424,0.023503382503723257,0.02125290275307784,0.04551884311311663,7.133710064519651,202.34303524140026,11.256820206251136,4.045439958572388,42,64,bellman,50
1300,1.0373120307922363,0.023484687619769868,0.021306057291867797,0.04536421102498937,6.870783638332674,201.15341522353665,11.163560106211838,4.3737452030181885,42,64,bellman,50
1400,1.3756452798843384,0.02390901625174039,0.021500334363655005,0.046418503648786115,6.512606808705066,198.08949662616206,10.40089200931074,4.705229043960571,42,64,bellman,50
1500,1.0167896747589111,0.024033166813590592,0.021661675278757064,0.04666148961368115,6.824996852288475,199.14827028258316,7.971908509202608,5.032144069671631,42,64,bellman,50
1600,1.0005757808685303,0.023867964332823555,0.02159874756442326,0.046493124085288676,6.650721291686763,198.90778615739663,9.87070847790222,5.378704071044922,42,64,bellman,50
1700,0.8636739253997803,0.023630084487366212,0.02132530237250252,0.04580818109082063,6.911693097973594,200.81663764865107,9.459977521798686,5.782537937164307,42,64,bellman,50
1800,0.9922717213630676,0.02354992532005773,0.021367684589734204,0.0455383491848353,7.018146817419748,201.48319030724699,10.665499602107129,6.112642049789429,42,64,bellman,50
1900,0.8953238725662231,0.023586043919815836,0.021237656926208492,0.04559971285116041,6.921701363983617,201.31800512924397,9.415710144641881,6.432697057723999,42,64,bellman,50
2000,0.9259599447250366,0.023941655526196322,0.02152973509739864,0.04652068322423789,6.489185436060205,197.8908233635107,10.302224016495533,6.7654900550842285,42,64,bellman,50
2100,0.8496685028076172,0.024108797062456912,0.021814398308271143,0.04670077323351326,6.313525441387444,195.75222712832135,8.298422310980218,7.104712247848511,42,64,bellman,50
2200,0.8991742730140686,0.024048737751258334,0.02162357072590848,0.046684423669004306,6.340502922925253,196.6836237876744,10.330100236797744,7.428423166275024,42,64,bellman,50
2300,0.8435407280921936,0.023634745541664507,0.021120465611023376,0.04621844258982076,6.4576045607907115,198.96819514767677,13.490742068428062,7.749670028686523,42,64,bellman,50
2400,0.849406361579895,0.02396142399288248,0.0214160257503751,0.046808054168393176,6.3929827802889045,197.28211865361263,11.025821693498374,8.082333087921143,42,64,bellman,50
2500,0.8597278594970703,0.024413750590104713,0.022097787955500936,0.047547378350947134,6.775736800998191,198.6376017228604,11.014086123972593,8.403997898101807,42,64,bellman,50
2600,0.9272081851959229,0.023573655654034194,0.021280614321864955,0.045668517510807236,6.91261368892603,200.96473238345203,8.982485067267902,8.727158069610596,42,64,bellman,50
2700,0.7245924472808838,0.024069688287787903,0.02175192001689452,0.046510686592140985,6.438310304035055,197.2771694311227,8.826917272373004,9.048356056213379,42,64,bellman,50
2800,0.6388242840766907,0.02458855172666071,0.02223771970809013,0.04786513616327729,6.224651654190319,195.65390653919474,11.651166058685481,9.371451139450073,42,64,bellman,50
2900,0.691865861415863,0.02323445319814506,0.020826743909708456,0.0454465685120105,6.672292748095842,200.87779533048433,10.737659491442932,9.696009874343872,42,64,bellman,50
3000,0.6824601292610168,0.02382256277833176,0.021553110803432696,0.04591017238031174,6.729540372460333,199.5325311476073,9.787764074673184,10.017490148544312,42,64,bellman,50
100,0.5876731276512146,0.16551938859534937,0.1614120249665162,0.22990718187472908,0.5257166840135312,140.6705746413508,7.854860787820248,0.2253739833831787,42,64,bellman,100
200,0.5859982967376709,0.17105110892354627,0.16741878719321046,0.2361104801131139,-0.14570765289009618,136.29734930921902,8.07261069512918,0.6556549072265625,42,64,bellman,100
300,0.5257831811904907,0.17027968283707196,0.16648419054893215,0.23482088854356914,-0.252494940103904,136.26748462817667,6.494638361692256,1.0786199569702148,42,64,bellman,100
400,0.556161642074585,0.16773584993630075,0.1643220636553544,0.23152412470396921,0.11359776254911953,138.49542193639886,6.542557183304487,1.4998962879180908,42,64,bellman,100
500,0.49944519996643066,0.17191147842362825,0.1675269884365354,0.238099042207973,-0.24677325884789655,135.76547419632155,7.771719733151899,1.9245562553405762,42,64,bellman,100
600,0.5219308137893677,0.17163816039364582,0.16780324306306255,0.23741853040421185,-0.33369806460437096,135.5836286132686,6.972001289820315,2.342740058898926,42,64,bellman,100
700,0.4551398754119873,0.17002554007044052,0.16640173726882845,0.23415828351714002,-0.0020706163263191305,136.99829859925862,5.940657246909448,2.7589731216430664,42,64,bellman,100
800,0.482941597700119,0.16993684083796323,0.16661808738821465,0.2341848086273385,-0.024271927712022454,136.93504777823455,5.498737168022739,3.202172040939331,42,64,bellman,100
900,0.4528886079788208,0.1687719200721743,0.16499364951637097,0.23245219173791565,0.09842135120993777,137.90952293336102,6.740129394698802,3.6161439418792725,42,64,bellman,100
1000,0.4470647871494293,0.17463517165748496,0.17095779475060124,0.24211611643558228,-0.8441349128685149,133.2906927732323,8.534334451120651,4.028971195220947,42,64,bellman,100
1100,0.4252167344093323,0.17308009787272954,0.16895442713192954,0.23980006881882143,-0.42271634706560435,134.79430025003484,6.965641367091854,4.446258068084717,42,64,bellman,100
1200,0.4018757939338684,0.1731575212336767,0.16978230908695663,0.23858242235881047,-0.24052866714597584,134.97365520471433,6.013595079257436,4.860630035400391,42,64,bellman,100
1300,0.4045436382293701,0.17157816734421988,0.16778168408960642,0.23687638400430736,-0.3593012143826369,135.66003925978637,7.195642907676269,5.275044202804565,42,64,bellman,100
1400,0.39612433314323425,0.16834719049756028,0.16456264489772426,0.23251081345875038,0.14032662810581256,138.23035027594287,6.463066599069769,5.696766138076782,42,64,bellman,100
1500,0.3509807884693146,0.17250326658711965,0.168645661992183,0.23913464699120365,-0.32128339562899677,135.30504765230418,7.356813912774767,6.166145086288452,42,64,bellman,100
1600,0.32776254415512085,0.17496357858276082,0.17109035621126956,0.24145101708519903,-0.5554281836667847,133.67841032101188,8.40338786764225,6.64483118057251,42,64,bellman,100
1700,0.2950625419616699,0.1727066773211047,0.16869403270713512,0.238942201700759,-0.4447588529542263,134.973836935111,7.315441337943494,7.077397108078003,42,64,bellman,100
1800,0.3375013470649719,0.1728243283927018,0.1689485373711172,0.2389705161387324,-0.38610362299033213,135.00579316148986,8.199149682623014,7.495598077774048,42,64,bellman,100
1900,0.31058013439178467,0.17111752013613235,0.1670965312962937,0.2372158256732104,-0.15099828565327977,136.3736521203501,7.689886246148952,7.911063194274902,42,64,bellman,100
2000,0.29967954754829407,0.17383633659875844,0.1699920282856492,0.24018596928380437,-0.5365915658504524,134.22738003740088,7.16975291160716,8.349849224090576,42,64,bellman,100
2100,0.2848704159259796,0.17379581795705257,0.1701284553727963,0.24028102684331076,-0.7076027000858593,133.80524736378325,6.4889062424806685,8.786096096038818,42,64,bellman,100
2200,0.2912742793560028,0.1709394734093292,0.1671574371527974,0.2363549837568668,-0.1447876595589336,136.22781614225838,6.480154147846713,9.221956014633179,42,64,bellman,100
2300,0.29854318499565125,0.16796362843611998,0.16422876581675455,0.23184961458635284,0.22686142328376033,138.59884593689364,6.996471085706353,9.657389163970947,42,64,bellman,100
2400,0.25381147861480713,0.16939814328767835,0.16563193979788327,0.23473739845660024,-0.0482125925759545,137.44009916181832,6.904688961160061,10.072033166885376,42,64,bellman,100
2500,0.2507197856903076,0.1752984648230716,0.17122964029932808,0.24238296151896505,-0.6124917316758908,133.32056561015781,7.5955813113496085,10.506103038787842,42,64,bellman,100
2600,0.2609165906906128,0.17242695125617005,0.16860497590984602,0.23860147073033788,-0.4852653369598207,135.04864485010503,7.691972598191097,10.923134088516235,42,64,bellman,100
2700,0.20464825630187988,0.1759566797580025,0.17252915956981985,0.2419608925862166,-0.8352231256957311,132.42573781599518,6.450725631081665,11.338428974151611,42,64,bellman,100
2800,0.23337458074092865,0.16832744285233578,0.16436753211149369,0.23397659381889513,-0.07221734582104175,137.95600098491255,7.545203304384039,11.75402307510376,42,64,bellman,100
2900,0.19552205502986908,0.16937610924606875,0.16592067870148036,0.23426522975165393,0.058746671783337034,137.4779143466197,6.463525171602812,12.190891027450562,42,64,bellman,100
3000,0.21984058618545532,0.17023317992285414,0.1661779259074242,0.2351073358481047,-0.15254382029908448,136.81350746208568,8.019493226362728,12.60457706451416,42,64,bellman,100
100,0.32387056946754456,0.48293816450924054,0.472298976377553,0.6315269113839337,-6.565149389899111,298.1482756951801,16.249206478842268,0.6811139583587646,42,64,bellman,500
200,0.305222749710083,0.483053175019599,0.4721753842738241,0.6345216623413249,-6.512851272742887,298.61549023164383,20.204792632042402,2.543862819671631,42,64,bellman,500
300,0.30595749616622925,0.4804755476970448,0.46979650015165697,0.628910588684228,-6.438194244627307,299.56860139115975,15.975954672581913,4.232104063034058,42,64,bellman,500
400,0.29628145694732666,0.48233874751394107,0.47144179037198086,0.6317605307772948,-6.39165115194717,298.99489558413416,17.030773964813346,5.827337980270386,42,64,bellman,500
500,0.3177156150341034,0.4746454421010329,0.4647259417964509,0.6189842477435481,-6.165434569596895,302.83474454679765,14.030689502626041,7.596681118011475,42,64,bellman,500
600,0.3166733384132385,0.48065996232592006,0.47028351923704026,0.627581094742638,-6.451074867629368,299.39012081498936,14.287831984252525,9.349298000335693,42,64,bellman,500
700,0.30783790349960327,0.4852868531309844,0.4741665167008521,0.6365425331088003,-6.588242278651194,297.1423883048621,17.38344044465966,11.16231894493103,42,64,bellman,500
800,0.29738083481788635,0.48500088150408094,0.4740154012997302,0.6339799122632173,-6.539303696611539,297.0352315008974,14.808644805729214,12.787981986999512,42,64,bellman,500
900,0.2982218861579895,0.48650222063764986,0.476033659030916,0.6345907841075951,-6.637871935211079,295.9151731899704,14.364284150611004,14.506793975830078,42,64,bellman,500
1000,0.300010085105896,0.48433008983637643,0.4737811522014649,0.634103403167635,-6.608074983701351,297.53801441492305,18.708168956433017,16.160454034805298,42,64,bellman,500
1100,0.29602837562561035,0.4928980919870351,0.4818924125456364,0.6439408281549155,-6.875759739465097,292.53366656331275,13.974942849869006,17.939543962478638,42,64,bellman,500
1200,0.2749394476413727,0.48129539160819823,0.470831770696871,0.6289980031661291,-6.476766667316596,299.1194788155932,15.795193589754131,19.753589153289795,42,64,bellman,500
1300,0.28135615587234497,0.4938372946911283,0.4830638147626206,0.6447181286642524,-7.043554346295163,291.6098689945832,13.781859371686318,21.49976110458374,42,64,bellman,500
1400,0.28290995955467224,0.4923051586044313,0.4813595461524205,0.6436018541974683,-6.83251467829911,292.89615530143925,16.352434161693886,23.108804941177368,42,64,bellman,500
1500,0.27926480770111084,0.48861399428510455,0.47752489834860157,0.640241793225661,-6.787089243181261,294.96625697644015,16.420602417612216,24.766485929489136,42,64,bellman,500
1600,0.2926748991012573,0.49141331208321304,0.4810156562125876,0.6432427398593638,-7.015171536587316,293.0555254759904,17.385613721628882,26.497416019439697,42,64,bellman,500
1700,0.2785930037498474,0.48560431712586305,0.4752725433122279,0.6329895253207634,-6.614617779249898,296.2426513753427,13.3774714862343,28.334775924682617,42,64,bellman,500
