epoch,objective_train,test_euler_residual_mean,test_euler_residual_p50,test_euler_residual_p90,test_lifetime_reward_mean,aggregate_capital_mean,aggregate_capital_std,wall_time_sec,seed,net_size,objective_name,num_agents
1200,0.002422993304207921,0.0537411059373433,0.052686532057726,0.08751519837780043,4.661698473875018,277.4424392120931,12.010276669880346,4.979918718338013,42,64,euler,100
1300,0.0023910116869956255,0.05183471722264127,0.05059588640132168,0.08515452414274027,4.574155670270225,281.4050346203595,14.015215061835976,5.392070770263672,42,64,euler,100
1400,0.0017252718098461628,0.04600440463431041,0.04485581202378325,0.0771752083361678,5.369600227619319,301.16574803288756,14.180605566531893,5.825718879699707,42,64,euler,100
1500,0.0018323259428143501,0.04620426598827354,0.0450107925639705,0.07773012461285991,4.9751195634124485,297.9472641268431,14.86702380801434,6.248674631118774,42,64,euler,100
1600,0.0010686590103432536,0.038614102130540846,0.03710758218894317,0.0677686338153473,5.286124980526866,322.57758171417225,21.7220163334852,6.66980767250061,42,64,euler,100
1700,0.0010625750292092562,0.03376081274688764,0.03211710769145654,0.0606843382540825,5.6737287531226785,342.1373964304952,16.758611477318382,7.147580862045288,42,64,euler,100
1800,0.0012115690624341369,0.034219939542206035,0.03263927529279137,0.06157257478767432,5.708495441106328,340.447854419846,15.891239364080397,7.622785806655884,42,64,euler,100
1900,0.0010151652386412024,0.027483166356950126,0.02534216588991961,0.05194786166497813,6.4388126657330815,376.7321243522148,21.64130892520659,8.03859567642212,42,64,euler,100
2000,0.0004041113134007901,0.021073492736519428,0.018456628443950462,0.04200948921757575,6.677786199596007,416.9422343029549,20.380721083314157,8.478737831115723,42,64,euler,100
2100,0.00034002197207883,0.022641412773664115,0.0201094415252851,0.04469661207873067,6.325492430218223,402.9316092154988,18.714582839414632,8.942267894744873,42,64,euler,100
2200,0.0005655843997374177,0.022290626619649725,0.019713118786727046,0.04412188591626696,6.911995981434137,411.6802976733724,24.310264836487775,9.401293754577637,42,64,euler,100
2300,0.00045950879575684667,0.016107797726682072,0.013630792577723705,0.033055978954964454,7.972688002987875,482.33949924493453,26.7922590008087,9.836265802383423,42,64,euler,100
2400,0.0006885752663947642,0.013673619888813623,0.011222634809925525,0.028422712110569376,8.261347492762745,546.0538161407142,30.487593801116383,10.249403715133667,42,64,euler,100
2500,0.0007214923389256,0.01571733384203356,0.013285112703998847,0.03220362610146182,7.332095594005357,482.69003085609705,28.02549982079228,10.685813903808594,42,64,euler,100
2600,0.00019764069293159992,0.013767180258078325,0.011107242749403501,0.02897250976409251,8.324540152786804,608.4564696706869,36.142129876885626,11.097904920578003,42,64,euler,100
2700,0.0003442751767579466,0.014723671042961071,0.011933081662867884,0.031050779758010842,8.202813854365603,633.9102263214114,35.365742707966625,11.507216691970825,42,64,euler,100
2800,0.001431671204045415,0.014425566404564459,0.011684351320703557,0.03024319105696045,8.854833684154524,649.8677123837995,30.43630405108604,11.923993825912476,42,64,euler,100
2900,0.0003233123861718923,0.016278128428915687,0.013756178030930266,0.03334063534687046,9.40250760346364,732.9413388722974,44.43192863739347,12.35440468788147,42,64,euler,100
3000,0.0006936201825737953,0.016332586805365108,0.013810694294836334,0.033391398514887635,9.132654452299736,721.8409881017004,62.593037607826,12.772404909133911,42,64,euler,100
100,0.024775143712759018,0.21589196518575682,0.21119505622895285,0.29259054191338457,-1.4667247267769818,573.0649946045968,28.664545499074087,1.016103982925415,42,64,euler,500
200,0.013145900331437588,0.14649192722072452,0.14327643322650718,0.20527431662711074,0.6704551248227331,761.8499930848916,45.62615095652341,3.345522880554199,42,64,euler,500
300,0.008295203559100628,0.11550417926508003,0.11311169535326893,0.16564247621295206,1.8442005823553007,893.7760297868339,41.08518306039486,5.313308954238892,42,64,euler,500
400,0.00654620723798871,0.1022266045103193,0.10018298332444364,0.14874597492735772,2.4696269267226305,968.7713083281943,47.75658806587682,7.351719856262207,42,64,euler,500
500,0.005934495013207197,0.0914187837618446,0.08974591480425109,0.1347607754167736,3.073721620444399,1039.5338763815314,46.195108235122866,10.084829807281494,42,64,euler,500
600,0.00517107592895627,0.08423486691556478,0.08273560595384188,0.12582983418072669,3.1773496095457716,1088.3149953173684,47.26184294541278,12.409257888793945,42,64,euler,500
700,0.004603671375662088,0.07801209652760521,0.07656008391862323,0.11828233111659738,3.3768226293273864,1135.9225785058688,53.05238841741179,14.232491731643677,42,64,euler,500
800,0.003944577183574438,0.07236595713232258,0.0710891691661722,0.11072275804831509,3.7156183216987984,1186.0215825952457,44.17350268527242,16.355435609817505,42,64,euler,500
900,0.0034861925523728132,0.06824656545424404,0.06698831626461854,0.10565103421340372,3.8268455780080126,1222.0830109557032,51.07898174177188,18.68102478981018,42,64,euler,500
1000,0.0029280297458171844,0.06408703274001828,0.06295836811523686,0.10053944654344385,4.0353693265642745,1265.4402299637193,68.79205074443267,20.641791820526123,42,64,euler,500
1100,0.00293586403131485,0.06094940964513285,0.059791309267996084,0.096547180635565,4.0442149476068785,1295.06123086176,49.41083296427129,22.199471712112427,42,64,euler,500
1200,0.0030601834878325462,0.057203952296247834,0.05612180587430965,0.0915205514103235,4.526440141168501,1346.2300727578042,57.884280281973524,24.424624919891357,42,64,euler,500
1300,0.0024038017727434635,0.05550450676738249,0.05439774366850203,0.08967959205008097,4.150298847058639,1352.5237364652378,59.61505647017606,26.98832893371582,42,64,euler,500
1400,0.002264214213937521,0.05231873724350164,0.051151573029493747,0.08549810339441775,4.554476390671809,1399.535884438233,68.13339172667825,29.5113627910614,42,64,euler,500
