epoch,objective_train,test_euler_residual_mean,test_euler_residual_p50,test_euler_residual_p90,test_euler_residual_max,test_lifetime_reward_mean,wall_time_sec,seed,net_size,objective_name
8599,9.843092918395996,,,,,-inf,46.387022733688354,42,16,bellman
8699,5.16359806060791,,,,,-inf,46.91508388519287,42,16,bellman
8799,4.899318218231201,,,,,-inf,47.438525915145874,42,16,bellman
8899,5.480295181274414,,,,,-inf,47.96263289451599,42,16,bellman
8999,5.8980841636657715,,,,,-inf,48.48331379890442,42,16,bellman
9099,9.268177032470703,,,,,-inf,49.00905084609985,42,16,bellman
9199,4.48028564453125,,,,,-inf,49.54031467437744,42,16,bellman
9299,6.872283935546875,,,,,-inf,50.070947885513306,42,16,bellman
9399,10.473057746887207,,,,,-inf,50.60018181800842,42,16,bellman
9499,2.8906896114349365,,,,,-inf,51.133596897125244,42,16,bellman
9599,12.6058931350708,,,,,-inf,51.66484189033508,42,16,bellman
9699,9.03525447845459,,,,,-inf,52.19617772102356,42,16,bellman
9799,5.730669021606445,,,,,-inf,52.724082946777344,42,16,bellman
9899,7.065497875213623,,,,,-inf,53.24859881401062,42,16,bellman
9999,3.704906702041626,,,,,-inf,53.77583193778992,42,16,bellman
0,12.02692699432373,0.07981423759418249,0.07252928614616394,0.15279788970947267,0.4902538061141968,-0.8985616736369905,0.0018210411071777344,42,32,bellman
99,5.673550605773926,0.08538151969514729,0.07771173119544983,0.16000171899795532,0.8994013071060181,-0.7279382688967968,0.5649580955505371,42,32,bellman
199,6.968629837036133,0.12978237779767368,0.10367302596569061,0.20757338404655457,6.540647506713867,-0.21330123909858856,1.1182901859283447,42,32,bellman
299,4.9588704109191895,0.129651914052738,0.10362637042999268,0.20743781328201294,6.521450996398926,-0.21415485261413736,1.6757490634918213,42,32,bellman
399,2.2380924224853516,0.12981756863198826,0.10367684066295624,0.2075721979141235,6.549996376037598,-0.21286499112450719,2.2355570793151855,42,32,bellman
499,5.200386047363281,0.12985394294424624,0.10369187593460083,0.2076011002063751,6.55553674697876,-0.2126285705764591,2.7970919609069824,42,32,bellman
599,3.4941890239715576,0.1298555774984561,0.10369233787059784,0.20760338306427,6.555810928344727,-0.212616012639595,3.377537965774536,42,32,bellman
699,8.409180641174316,0.1298552947468852,0.10369208455085754,0.2076023280620575,6.55584716796875,-0.2126111413870454,3.934163808822632,42,32,bellman
799,3.861844301223755,0.12985446815830073,0.10369208455085754,0.2076003789901733,6.555707931518555,-0.21261791298799831,4.491089105606079,42,32,bellman
899,4.599967956542969,0.12988884255912125,0.10370196402072906,0.2076075792312622,6.561996936798096,-0.21232778331301813,5.038235187530518,42,32,bellman
999,2.7952709197998047,0.12439544444969215,0.10129687190055847,0.20331431329250332,5.796374320983887,-0.2506281963160034,5.586550951004028,42,32,bellman
1099,4.650887489318848,0.12439333547521528,0.10129591822624207,0.20331116020679474,5.796085834503174,-0.2506454704601371,6.1556620597839355,42,32,bellman
1199,12.110482215881348,0.12059435880375531,0.09962671995162964,0.2012500703334808,5.182574272155762,-0.2883700251059655,6.862836837768555,42,32,bellman
1299,5.3214497566223145,0.21385944449259114,0.10980795323848724,0.3975610107183456,28.58861541748047,-0.06775391511734427,7.455824136734009,42,32,bellman
1399,1.0026500225067139,0.23748764614165338,0.09306785464286804,0.47156876325607294,36.982666015625,-0.04021896626937495,8.013376951217651,42,32,bellman
1499,2.9302124977111816,0.237656714954619,0.09291337430477142,0.47218361496925354,37.038726806640625,-0.04005363762150286,8.573843240737915,42,32,bellman
1599,0.876191258430481,0.23765519729667176,0.09291500598192215,0.4721776366233826,37.03839874267578,-0.04005571066281774,9.187639951705933,42,32,bellman
1699,1.1574060916900635,0.23765492224022636,0.09291539341211319,0.4721765279769897,37.038307189941406,-0.0400563529964625,9.739122152328491,42,32,bellman
1799,3.313962936401367,0.23764997929260062,0.09292018413543701,0.4721585810184479,37.037147521972656,-0.04006238823438531,10.2882239818573,42,32,bellman
1899,2.959468126296997,0.2376528448816407,0.09291739761829376,0.47216965854167936,37.037750244140625,-0.04005912310920745,10.90491795539856,42,32,bellman
1999,1.740924596786499,0.20386788754287408,0.11411076784133911,0.3702459245920181,24.924617767333984,-0.08357571568318017,11.464406967163086,42,32,bellman
2099,7.9895477294921875,0.20384052396242625,0.1141192615032196,0.3701572746038435,24.91625213623047,-0.083613305887795,12.008958101272583,42,32,bellman
2199,3.8985559940338135,0.20238597921299514,0.11429722607135773,0.3660053133964538,24.547531127929688,-0.08488571199821209,12.569528102874756,42,32,bellman
2299,0.8545964360237122,0.20240634289670198,0.11429215967655182,0.3660651803016661,24.554214477539062,-0.08485491389737779,13.120670080184937,42,32,bellman
2399,2.0359911918640137,0.2023153173416904,0.1143081784248352,0.36580435335636136,24.52706527709961,-0.0849701441663859,13.675155878067017,42,32,bellman
2499,3.798515796661377,0.20231030503151487,0.11431041359901428,0.3657905578613281,24.525466918945312,-0.08497768319791527,14.238481044769287,42,32,bellman
2599,2.2542147636413574,0.23322726873849206,0.10167470574378967,0.45454893112182615,34.884727478027344,-0.05465720162376267,14.792654037475586,42,32,bellman
2699,3.5629372596740723,0.2332711046699569,0.10164737701416016,0.4546657145023345,34.89983367919922,-0.054619832892764064,15.348094940185547,42,32,bellman
2799,5.695587635040283,0.23327106352022384,0.10164736211299896,0.4546657145023345,34.899803161621094,-0.0546198434058196,15.922713994979858,42,32,bellman
2899,1.34927499294281,0.23327091066652428,0.10164748132228851,0.4546642631292343,34.89973449707031,-0.054620009868538336,16.502784967422485,42,32,bellman
2999,3.2055389881134033,0.23338940068850206,0.10157664120197296,0.45503138303756707,34.93830108642578,-0.05452349834026827,17.376798152923584,42,32,bellman
3099,4.4792351722717285,0.23338565904461575,0.10157936811447144,0.4550212442874908,34.937042236328125,-0.054527220713345745,17.98682403564453,42,32,bellman
3199,1.3190765380859375,0.23338601774105883,0.10157911479473114,0.45502180755138394,34.93712615966797,-0.054526785908311476,18.549155950546265,42,32,bellman
3299,2.6156668663024902,0.2333842964847372,0.10157981514930725,0.4550156652927398,34.93668746948242,-0.05452757651417532,19.096615076065063,42,32,bellman
3399,2.0902717113494873,0.23339375360696976,0.10157322138547897,0.45504509210586547,34.939979553222656,-0.0545187880029543,19.675683975219727,42,32,bellman
3499,3.135981321334839,0.2333937529663217,0.10157322138547897,0.45504509210586547,34.939979553222656,-0.05451878636788318,20.27605104446411,42,32,bellman
3599,3.3258304595947266,0.233393738557088,0.10157337784767151,0.45504552125930786,34.93998336791992,-0.05451880918797134,20.862027883529663,42,32,bellman
3699,1.1784687042236328,0.2333937333167887,0.1015733927488327,0.45504552125930786,34.93998718261719,-0.054518803841597144,21.453432083129883,42,32,bellman
3799,3.8871142864227295,0.23338326258550296,0.1015816181898117,0.4550139486789703,34.93608093261719,-0.054530297634739454,22.06958293914795,42,32,bellman
3899,2.5224008560180664,0.23338435975800167,0.1015806645154953,0.4550177067518234,34.936492919921875,-0.0545289107017536,22.663762092590332,42,32,bellman
3999,3.3344109058380127,0.23337995130514172,0.10158400237560272,0.45500193834304803,34.93492889404297,-0.054533394827219056,23.252798080444336,42,32,bellman
4099,3.133280038833618,0.23337948572716413,0.10158436000347137,0.45500163137912747,34.934757232666016,-0.05453390926774535,23.819358110427856,42,32,bellman
4199,3.8084096908569336,0.2333772337568098,0.1015862226486206,0.45499275326728816,34.93399429321289,-0.054536134733621115,24.389795064926147,42,32,bellman
4299,2.7008941173553467,0.23337878202182766,0.10158480703830719,0.45499846339225763,34.934593200683594,-0.05453435638946414,24.967218160629272,42,32,bellman
4399,1.9130338430404663,0.2333788925645422,0.10158467292785645,0.4549995929002762,34.93460464477539,-0.05453410443047284,25.59441089630127,42,32,bellman
4499,4.237529277801514,0.2336858880746513,0.10137191414833069,0.4559096246957779,35.043701171875,-0.05423274502106456,26.191614866256714,42,32,bellman
4599,1.051793098449707,0.2336568195552445,0.10139082372188568,0.4558249771595001,35.0335693359375,-0.054260704858136714,26.77822208404541,42,32,bellman
4699,0.9683600664138794,0.23366731477050962,0.10138559341430664,0.45585398972034447,35.036834716796875,-0.054252950268209706,27.3700749874115,42,32,bellman
4799,2.0790820121765137,0.2336675489321351,0.10138538479804993,0.4558562487363815,35.03693389892578,-0.05425263827014699,27.96110725402832,42,32,bellman
4899,1.1549592018127441,0.2336673494018305,0.10138560831546783,0.4558554649353027,35.036842346191406,-0.05425298754310591,28.526098012924194,42,32,bellman
4999,1.3022236824035645,0.23377851516465853,0.10131776332855225,0.4562027275562286,35.07465362548828,-0.054152874633124244,29.120023012161255,42,32,bellman
5099,1.838404655456543,0.233783674405513,0.10131433606147766,0.45621779263019563,35.07628631591797,-0.05414850567322748,29.70057201385498,42,32,bellman
5199,1.392160177230835,0.23378428527559664,0.10131369531154633,0.45621959567070003,35.076568603515625,-0.0541475965575338,30.254279136657715,42,32,bellman
5299,0.8187324404716492,0.23378668757380183,0.10131305456161499,0.45622725188732144,35.077178955078125,-0.05414618397296385,30.85499095916748,42,32,bellman
5399,3.2755255699157715,0.23379347479980425,0.10131115466356277,0.45624360144138326,35.07898712158203,-0.05414275503109263,31.448007106781006,42,32,bellman
5499,3.7066755294799805,0.2337996723059132,0.1013062596321106,0.45626653730869293,35.081268310546875,-0.05413638791779971,32.01714205741882,42,32,bellman
5599,2.6059725284576416,0.233684086625517,0.1013580709695816,0.4559156239032745,35.047142028808594,-0.05421029906256436,32.61954402923584,42,32,bellman
5699,1624.541748046875,0.2332352365677525,0.10166701674461365,0.4545614719390868,34.888702392578125,-0.054647343528239814,33.17246723175049,42,32,bellman
5799,3.4881279468536377,0.22906432878298802,0.10434934496879578,0.44204903542995433,33.40715026855469,-0.05879232475700457,33.76640510559082,42,32,bellman
5899,1.4136834144592285,0.22904712434825342,0.10435904562473297,0.44199937283992763,33.401268005371094,-0.05880803184693114,34.35564422607422,42,32,bellman
5999,2.1639132499694824,0.22107416678993105,0.10862168669700623,0.41866281628608704,30.551280975341797,-0.06693463028738278,34.971567153930664,42,32,bellman
6099,4.316831111907959,0.21962750894432248,0.10928721725940704,0.41453939974308,30.034425735473633,-0.06842630820587851,35.57826614379883,42,32,bellman
6199,5.090545177459717,0.21960932511336068,0.10929705202579498,0.41448055207729334,30.027103424072266,-0.06844928846713164,36.1630539894104,42,32,bellman
6299,3.8976223468780518,0.2197163367848225,0.1092509925365448,0.4147690862417217,30.06418228149414,-0.06834567452803741,36.79695415496826,42,32,bellman
6399,3.3413827419281006,0.21968608875546125,0.10926555097103119,0.414694744348526,30.052799224853516,-0.06837954060885026,37.35872507095337,42,32,bellman
6499,4.893224716186523,0.21967192796173549,0.10927176475524902,0.41465337872505176,30.048019409179688,-0.06839220995248088,37.933290004730225,42,32,bellman
6599,1.0697813034057617,0.21967028915214543,0.10927225649356842,0.4146494776010512,30.04747772216797,-0.06839372072897777,38.51401901245117,42,32,bellman
6699,1.724348783493042,0.21627455043306326,0.11083289980888367,0.40520353019237515,28.792236328125,-0.0721517756886427,39.101588010787964,42,32,bellman
6799,3.2762179374694824,0.2162751876110815,0.11083230376243591,0.4052050411701202,28.792478561401367,-0.072150828916668,39.68447995185852,42,32,bellman
6899,1.1521035432815552,0.1391668154159197,0.1088782399892807,0.2203834980726242,8.000995635986328,-0.2220088805172328,40.2782781124115,42,32,bellman
6999,6.849290370941162,0.11460145582543191,0.09603504836559296,0.1962456315755844,4.820899963378906,-0.34690486509565416,40.86489486694336,42,32,bellman
7099,11.8770751953125,0.11414008982977976,0.09581492841243744,0.19551641643047332,4.771406173706055,-0.34907386200230706,41.508909940719604,42,32,bellman
7199,3.4249327182769775,0.11350643548918014,0.0955033153295517,0.19464951157569885,4.6935954093933105,-0.3526524047425619,42.12899613380432,42,32,bellman
7299,8.265252113342285,0.1135046882613824,0.0955023318529129,0.1946486860513687,4.693402290344238,-0.3526609073776297,42.69533896446228,42,32,bellman
7399,4.0948262214660645,0.1133688424344291,0.0954330712556839,0.19447783529758453,4.674654483795166,-0.353558756489104,43.2590811252594,42,32,bellman
7499,9.575431823730469,0.11316310487960436,0.0953105241060257,0.19423595666885374,4.650917053222656,-0.354612424173682,43.90205788612366,42,32,bellman
7599,5.004623889923096,0.11315959226951236,0.09530875086784363,0.1942311733961105,4.6505022048950195,-0.35463049349133546,44.52878785133362,42,32,bellman
7699,2.7928571701049805,0.11304721218872146,0.09525004029273987,0.1940867155790329,4.6360063552856445,-0.35530795553743344,45.11308312416077,42,32,bellman
7799,7.3466572761535645,0.11302270177991885,0.095237135887146,0.1940580427646637,4.632862091064453,-0.3554543632182795,45.67814302444458,42,32,bellman
7899,6.050904750823975,0.11302283037050075,0.09523738920688629,0.1940579295158386,4.632880687713623,-0.3554534229024444,46.30230212211609,42,32,bellman
7999,4.211184501647949,0.11302283173736213,0.0952373594045639,0.19405848383903504,4.632880687713623,-0.3554530360734267,46.88836598396301,42,32,bellman
8099,7.5902276039123535,0.11302283901295596,0.09523729979991913,0.19405795633792877,4.632883548736572,-0.3554525983099263,47.46774387359619,42,32,bellman
8199,11.056660652160645,0.11321757493795304,0.09530346095561981,0.19430559277534484,4.661413192749023,-0.35447022398020406,48.06000804901123,42,32,bellman
8299,2.7306978702545166,0.11359807425633335,0.09545613825321198,0.19477160871028898,4.724071502685547,-0.35129966150072167,48.66395902633667,42,32,bellman
