l,std(y),"corr(y,c)",Gini(k),Bottom 40%,Top 20%,Top 1%,"Time, sec.",R2,K_mean,K_std
1,0.04781909685687066,0.9369893330236468,0.018829999537185893,0.38735493003900207,0.20996631919135963,0.010800601610922927,31.358561992645264,0.9999922289556902,3.599735387249075,0.11911504881029109
5,0.5285714503854744,0.27870978289725684,0.47358283183898675,0.10087819413619489,0.4999243890117236,0.030290972823322868,34.439044713974,0.9900173490723729,45.224469321216596,4.821705922400236
10,0.8742257079003293,0.4545766253076218,0.43016504611332995,0.12843777356737415,0.4706536262092717,0.03260461700285977,36.553882122039795,0.9943100381867035,84.04500577181008,8.19078417720412
50,12.675259220090027,0.2965252353231919,0.4521807301683394,0.12168818668563566,0.4978773525828532,0.031196544865102857,49.342666149139404,0.9954906344431945,439.2230258023782,131.7649194939818
100,10.153597846121484,0.22290046593623913,0.40125501719570233,0.14010460861388718,0.4417824358814248,0.031168509445736254,63.26237392425537,0.994315072013375,877.052702747476,103.8356462574485
500,37.20250397823563,0.48258718766483105,0.402218114835305,0.1491555938938016,0.45388755871761044,0.037323040976214854,203.41656494140625,0.9832571674951548,2973.5152763385063,247.22985001710748
1000,82.50108856262717,0.29915460237478847,0.398274996736633,0.15477420844337947,0.45797893313270244,0.03268624008418063,544.9176089763641,0.9825712947555277,8384.13570422117,784.0403685202012
