run_id,timestamp,git_hash,objective,network_size,epoch,loss,euler_fb_mean,euler_fb_finite_ratio,violation_count,warning_count,exception_flag,exception_type,exception_message,lifetime_reward_mean
20260105_193037,2026-01-05T19:30:37.721266,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,0,0.5788699388504028,0.06753679071312944,1.0,0,0,0,,,-2.496165415752005
20260105_193037,2026-01-05T19:30:38.146891,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,99,0.11576097458600998,0.06921263973563327,1.0,0,0,0,,,-2.8231750208852784
20260105_193037,2026-01-05T19:30:38.569818,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,199,0.08398856222629547,0.06564325722189096,1.0,0,0,0,,,-1.6837023789708934
20260105_193037,2026-01-05T19:30:38.997089,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,299,0.0661080926656723,0.062401879093958994,1.0,0,0,0,,,-1.0067774626184078
20260105_193037,2026-01-05T19:30:39.436075,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,399,0.05901223421096802,0.06143243240425363,1.0,0,0,0,,,-0.7147800971164189
20260105_193037,2026-01-05T19:30:39.873989,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,499,0.05625825375318527,0.06147133877915621,1.0,0,0,0,,,-0.516621842551751
20260105_193037,2026-01-05T19:30:40.286708,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,599,0.030371153727173805,0.0602692717665559,1.0,0,0,0,,,-0.3224973593404472
20260105_193037,2026-01-05T19:30:40.726189,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,699,0.027296680957078934,0.05967211346305703,1.0,0,0,0,,,-0.16602174785865187
20260105_193037,2026-01-05T19:30:41.174708,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,799,0.016995228826999664,0.059041235059958126,1.0,0,0,0,,,-0.06303333215411382
20260105_193037,2026-01-05T19:30:41.630636,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,899,0.013236734084784985,0.058065875336287716,1.0,0,0,0,,,0.03810115252615587
20260105_193037,2026-01-05T19:30:42.245760,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,999,0.008059171959757805,0.05574747231508809,1.0,0,0,0,,,0.12194773673459824
20260105_193037,2026-01-05T19:30:42.726820,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1099,0.006896132603287697,0.055045870196881876,1.0,0,0,0,,,0.19177036655954752
20260105_193037,2026-01-05T19:30:43.194145,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1199,0.005788917653262615,0.05471898590380078,1.0,0,0,0,,,0.23879582496904742
20260105_193037,2026-01-05T19:30:43.744138,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1299,0.0051432144828140736,0.05455619480198948,1.0,0,0,0,,,0.26695031637198574
20260105_193037,2026-01-05T19:30:44.555983,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1399,0.004745855461806059,0.053855732183237706,1.0,0,0,0,,,0.28484820501032404
20260105_193037,2026-01-05T19:30:45.075642,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1499,0.0023503066040575504,0.05360127314583224,1.0,0,0,0,,,0.2948403615867846
20260105_193037,2026-01-05T19:30:45.558804,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1599,0.0034157386980950832,0.053128872028173645,1.0,0,0,0,,,0.30403771758298037
20260105_193037,2026-01-05T19:30:46.027910,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1699,0.0032454037573188543,0.05190839394277646,1.0,0,0,0,,,0.3099022416506815
20260105_193037,2026-01-05T19:30:46.518082,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1799,0.0033830697648227215,0.05238198029310297,1.0,0,0,0,,,0.31755556603019786
20260105_193037,2026-01-05T19:30:47.006847,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1899,0.0031120730563998222,0.05157444585382109,1.0,0,0,0,,,0.3197630832675171
20260105_193037,2026-01-05T19:30:47.513855,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,1999,0.002901703119277954,0.05106846760654662,1.0,0,0,0,,,0.32446448718073706
20260105_193037,2026-01-05T19:30:47.962322,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2099,0.00297432579100132,0.05060372168443791,1.0,0,0,0,,,0.3281717865230994
20260105_193037,2026-01-05T19:30:48.423376,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2199,0.00256965565495193,0.05015140141051234,1.0,0,0,0,,,0.33126555601165425
20260105_193037,2026-01-05T19:30:48.893049,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2299,0.0017214992549270391,0.049859487068242746,1.0,0,0,0,,,0.33464609297920667
20260105_193037,2026-01-05T19:30:49.399572,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2399,0.0025081196799874306,0.0490828422114646,1.0,0,0,0,,,0.3355645654066717
20260105_193037,2026-01-05T19:30:49.847061,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2499,0.0021919291466474533,0.04885927934068604,1.0,0,0,0,,,0.3385162640671524
20260105_193037,2026-01-05T19:30:50.328730,6c5a48ebebf7b83f35ca1b620494e42394d48a01,euler,8x8,2599,0.0026351120322942734,0.04754209781098325,1.0,0,0,0,,,0.3403355063666666
