run_id,timestamp,git_hash,objective,network_size,epoch,loss,euler_fb_mean,euler_fb_finite_ratio,violation_count,warning_count,exception_flag,exception_type,exception_message,lifetime_reward_mean
20260105_193037,2026-01-05T19:36:45.251552,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,0,33.26731491088867,0.15357748265865667,1.0,0,0,0,,,-0.1711941769011724
20260105_193037,2026-01-05T19:36:45.778630,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,99,4.943055629730225,0.146759995756438,1.0,0,0,0,,,-0.18945958672721397
20260105_193037,2026-01-05T19:36:46.280301,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,199,250.6404266357422,0.14675558173461467,1.0,0,0,0,,,-0.18947411198377026
20260105_193037,2026-01-05T19:36:46.775683,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,299,6.326430320739746,0.14675382314850138,1.0,0,0,0,,,-0.1894797003658129
20260105_193037,2026-01-05T19:36:47.256927,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,399,6.083625316619873,0.14676252848752483,1.0,0,0,0,,,-0.1894548265065576
20260105_193037,2026-01-05T19:36:47.735403,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,499,5.844637870788574,0.14676445647528452,1.0,0,0,0,,,-0.18944902112619383
20260105_193037,2026-01-05T19:36:48.230016,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,599,4.578510284423828,0.14676631178979732,1.0,0,0,0,,,-0.18944364619340276
20260105_193037,2026-01-05T19:36:48.882061,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,699,43.76923370361328,0.1467527647357565,1.0,0,0,0,,,-0.18948427037152404
20260105_193037,2026-01-05T19:36:49.523227,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,799,4.225100040435791,0.14674925042192627,1.0,0,0,0,,,-0.18949495920590226
20260105_193037,2026-01-05T19:36:50.004887,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,899,5.186717510223389,0.14679764956923463,1.0,0,0,0,,,-0.18933318486985445
20260105_193037,2026-01-05T19:36:50.482687,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,999,3.87608003616333,0.1451299016867779,1.0,0,0,0,,,-0.19474498167080515
20260105_193037,2026-01-05T19:36:50.972665,6c5a48ebebf7b83f35ca1b620494e42394d48a01,bellman,8x8,1099,4.772724151611328,0.1451287958813191,1.0,0,0,0,,,-0.1947488749656403
