objective,l,std(y),"corr(y,c)",Gini(k),Bottom 40%,Top 20%,Top 1%,"Time, sec.",R2,K_mean,K_std
lifetime_reward,1,0.0781449456667355,0.982496249114874,0.023041298527195053,0.3845982742113788,0.21190350338310246,0.011125995913048596,149.6013970375061,0.9999886711362859,5.1358634784785275,0.21057752863254586
lifetime_reward,5,0.4315857522369801,0.9552420752322176,0.17275636585520537,0.28921214046481475,0.30174456426592905,0.020989839708197986,153.71285820007324,0.9965990293484009,24.66956888779365,1.351408681964052
lifetime_reward,10,0.9404624217802,0.9757948395600953,0.24281383571519566,0.25068052439154576,0.3544878930289223,0.028449925178195824,154.00446486473083,0.9979433401257779,51.24619120685963,3.2170335948804873
lifetime_reward,50,5.036497966836126,0.9579428105318702,0.380964437632509,0.16942842104307243,0.4548420057259958,0.03236638795085693,167.9176812171936,0.9973279370500493,271.3809361018092,19.0478230319955
lifetime_reward,100,7.292515949901358,0.8734130338056096,0.36437247493001945,0.17936769044034395,0.44163839806801736,0.03328352880849472,195.0294530391693,0.9915359802671321,537.9619471181525,29.10994665506912
lifetime_reward,500,45.128140888366985,0.7667250485987416,0.3257243735573243,0.21463607033558094,0.43141658501869073,0.04007522077868034,982.2849750518799,0.9780380276887591,2576.140818950988,167.0115210398309
lifetime_reward,1000,77.64753440030584,0.5621665254528028,0.3255402214631016,0.21222149335052598,0.42929545413100234,0.03670410406545397,3207.955953836441,0.9405219278766118,5773.061616081047,336.69871724388054
euler,1,0.1024253329214721,0.9494111487070886,0.02849019119061924,0.3809457319365114,0.21458685273117464,0.011362529962441064,11.405581951141357,0.9999990697286905,9.090708234037649,0.4610799906357674
euler,5,0.8320732948393373,0.7181289769684278,0.061431698013336256,0.35774035508548857,0.23089252892599943,0.01266987976195365,12.557641983032227,0.9999988422009608,246.1592208162159,8.116408996017192
euler,10,1.8777557504850928,0.7272058776007615,0.06417853999578793,0.35637098597591754,0.23240180607772598,0.01328682438395609,12.955699920654297,0.9999990287500027,502.83357434285597,19.481116363688212
euler,50,3.8284030892629146,0.957652408456864,0.08758394499902189,0.34163427326247026,0.2467374094994935,0.015033740214112204,16.23926877975464,0.9875666562909318,97.08273320494116,7.904767808933555
euler,100,11.174476033314734,0.608734149075483,0.08175059415232333,0.3458111579310319,0.2444228559580769,0.015258219025146704,21.32654118537903,0.9893055382779379,720.7559296666044,70.73860515110447
euler,500,79.73626655514553,0.567651528770815,0.07659614225956002,0.3487588220356766,0.2407250838645733,0.014494610539840731,74.78114700317383,0.9994802583734396,18707.588189265356,710.147110096182
euler,1000,89.9825509625609,0.5179999769520223,0.10144678129709073,0.33291417934112205,0.25541879834194897,0.01643166432126053,2718.2547540664673,0.9782115666245665,6050.950679201864,572.1672773909872
bellman,1,0.007731588528570413,0.9999617626126003,0.03329174094803822,0.3776293976809804,0.21733916799738118,0.011724838456245985,13.317416906356812,0.999992629750669,0.005417141344283855,0.00031998230617526376
bellman,5,0.36434639956402814,0.965196865151815,0.22832108058761325,0.25229246767068503,0.3323223917950158,0.027442659825186986,14.342230081558228,0.9848265334028022,4.295409511573051,0.5963148529393213
bellman,10,0.9970779951408073,0.950699413305856,0.22483164196649952,0.2577349384050139,0.334130035511328,0.030515916297632947,14.74553656578064,0.9899659079893054,15.518869611839174,2.49746908268533
bellman,50,6.407530664648956,0.8176571392812196,0.42061610399120686,0.1809287258283515,0.5041779502115347,0.11426688266227611,19.16063690185547,0.9920437053619865,226.88386482685397,30.29716593780147
bellman,100,0.410843917601185,0.9999849384017162,0.1231517984653463,0.31818627657821175,0.2666402187978795,0.017466923284220528,24.371885061264038,0.9120408256807155,0.11013075740252261,0.007486962582132036
bellman,500,48.08738494752743,0.5056288161808783,0.16002825479888583,0.2947939319627984,0.28877208423715006,0.02033208144671403,974.6642248630524,0.9608885972922178,2730.738135002849,262.9706690593945
bellman,1000,81.73528351866487,0.778920114208011,0.14149590683693436,0.30659253435396105,0.27816272262949293,0.01873568213075092,3931.247121810913,0.9688134486119637,1772.0165697812597,281.82464737998095
